	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225
60	4.539	3.83	3.635	4.293	3.852	4.058	4.975	4.507	4.465	5.458	2.721	3.894	2.311	4.2	3.903	4.718	3.071	4.78	4.633	1.836	2.362	4.6	2.343	2.022	2.126	2.52	4.7	4.146	2.139	2.108	4.489	3.77	4.327	1.598	4.082	1.629	4.718	3.761	1.901	5.764	1.403	3.123	3.191	2.812	4.592	4.558	4.259	4.535	1.967	1.16	2.202	0.74	1.906	1.383	1.44	3.372	2.08	8.904	30.654	0	3.129	5.215	26.105	0.789	5.366	5.395	7.068	9.18	0.753	2.12	8.76	6.503	1.39	6.043	15.327	4.775	0.58	7.74	10.871	5.466	5.472	5.389	9.833	1.423	31.163	26.793	4.678	8.234	27.221	7.635	9.744	30.518	6.573	23.056	35.188	8.138	7.238	18.52	20.676	28.592	31.577	6.463	13.694	18.56	31.888	19.641	19.881	6.796	23.979	25.127	32.707	9.649	50.479	16.952	38.21	27.204	9.88	21.098	9.492	20.834	10.604	42.126	33.66	32.744	25.769	6.182	33.896	8.108	20.7	7.698	6.442	10.422	17.059	28.535	8.011	38.559	39.745	7.737	33.644	32.046	28.281	27.289	36.301	41.903	31.207	30.601	41.06	36.602	40.843	34.019	23.72	8.085	20.841	34.975	40.627	44.452	23.645	4.295	5.275	5.536	3.593	5.875	6.642	7.483	4.769	5.144	7.054	6.372	6.585	6.677	6.234	18.84	7.023	7.666	16.495	7.36	4.846	5.971	7.197	6.955	7.392	5.356	4.628	3.552	8.252	10.161	8.745	3.988	7.844	7.556	8.07	7.096	9.25	11.025	6.552	4.468	10.295	4.931	10.317	3.588	3.741	9.461	6.922	23.964	9.001	16.503	5.758	8.905	35.822	23.045	6.34	9.242	11.241	7.788	6.855	4.677	7.907	11.582	7.972	11.149	9.719	7.745	8.923	12.273	11.718
61	2.606	3.089	3.636	3.552	2.808	3.296	3.07	2.859	2.56	3.008	2.253	1.723	2.373	3.438	3.784	3.552	3.718	2.33	2.512	1.932	3.833	3.838	2.004	1.785	2.351	2.85	2.25	1.696	2.835	1.911	4.185	1.47	1.877	1.479	4.373	1.224	2.268	4.489	2.608	11.896	1.399	4.734	3.405	4.163	5.289	5.196	4.612	2.085	3.408	1.977	4.305	2.642	2.327	7.595	3.059	4.571	2.239	6.726	31.593	3.373	0	4.453	23.804	2.501	6.305	5.601	6.197	8.07	2.724	2.865	8.325	5.741	4.896	5.363	12.509	4.034	3.248	6.978	7.625	4.704	4.71	10.279	10.137	4.179	28.862	27.732	3.916	6.931	24.92	7.703	14.634	31.457	6.141	29.968	36.127	15.417	7.134	25.432	21.615	35.504	32.516	5.701	20.606	19.499	38.8	17.34	17.063	11.686	21.161	22.826	33.646	10.588	51.418	14.134	39.149	28.143	7.564	27.965	14.382	18.533	15.494	39.825	34.599	30.443	22.951	11.689	31.595	12.998	22.466	7.328	12.574	9.775	23.971	35.447	12.901	36.258	35.797	12.627	34.583	38.958	35.193	24.988	37.24	39.602	32.146	38.282	38.759	37.541	38.542	34.958	20.902	15.364	21.78	32.674	38.326	42.151	21.195	3.648	3.822	3.086	1.316	3.425	4.192	5.033	2.319	2.694	4.604	5.126	4.135	5.155	4.988	16.39	4.573	5.216	12.267	6.699	3.96	3.521	5.951	5.709	4.942	2.906	2.667	2.891	5.802	6.877	8.084	2.099	7.183	5.106	7.409	5.85	5.966	8.934	4.102	2.027	7.011	4.19	7.867	1.48	1.633	7.011	6.261	21.514	6.551	14.053	5.017	6.455	33.372	20.595	5.578	6.792	8.304	7.026	6.093	4.016	7.145	9.132	8.199	9.252	8.957	5.363	6.998	9.823	9.793
62	2.267	1.421	1.641	1.917	2.766	1.47	2.332	2.192	2.351	2.465	2.863	2.956	3.265	1.425	1.75	1.716	2.347	2.649	2.537	4.076	3.368	0.965	3.276	3.683	3.634	3.278	2.625	2.973	3.608	3.75	1.566	3.238	3.42	4.075	1.87	4.708	2.569	2.236	3.919	8.121	4.9	4.269	2.254	3.698	1.978	4.731	1.736	2.852	4.223	5.478	3.84	5.486	4.166	5.509	4.33	2.381	5.53	2.99	35.68	6.664	4.726	0	20.068	5.128	10.392	3.225	2.886	4.334	6.015	6.259	4.589	2.005	7.161	2.803	8.515	1.758	6.539	3.242	3.889	0.968	0.974	7.746	6.401	6.402	25.126	31.819	0.554	3.62	21.184	4.392	8.31	35.544	3.156	19.483	40.214	10.495	3.823	15.187	25.702	25.019	36.603	1.965	10.121	23.586	28.315	13.604	13.069	4.331	17.167	19.09	37.733	14.675	55.505	10.14	43.236	32.23	3.828	17.525	9.384	14.797	10.577	36.089	23.471	26.707	18.957	8.539	27.859	5.953	13.888	11.415	8.799	13.862	13.486	24.962	7.18	32.522	32.061	6.776	38.67	28.473	24.708	21.252	41.327	35.866	21.018	27.028	35.023	41.628	34.806	39.045	16.908	10.442	25.867	28.938	34.59	38.415	18.054	7.735	2.258	2.792	4.11	5.451	3.42	3.491	3.116	3.579	3.694	2.878	3.71	3.183	2.74	13.249	4.124	3.942	14.774	9.206	4.78	5.547	3.703	3.461	3.993	4.04	3.935	6.992	3.594	5.495	10.591	8.354	9.69	4.76	10.37	3.602	5.073	10.96	6.128	4.645	7.548	1.493	4.639	5.13	4.232	4.177	8.772	18.373	4.156	7.274	1.385	3.621	30.231	17.454	1.584	2.886	4.568	3.032	2.099	8.254	3.151	5.096	3.216	5.516	4.963	7.389	9.024	4.772	8.36
63	21.758	21.714	21.09	21.408	21.854	21.432	21.823	21.683	21.842	21.956	22.312	22.447	22.714	21.032	21.199	21.207	21.796	22.14	22.028	23.525	22.431	20.923	22.725	23.132	23.083	22.395	22.116	22.464	22.671	23.199	19.872	22.729	22.911	23.524	20.053	24.157	22.06	20.519	26.407	22.276	24.349	25.392	21.703	25.972	19.736	24.671	19.773	22.343	25.671	26.618	25.436	26.003	23.615	25.292	26.344	20.224	30.25	17.007	34.886	27.532	31.855	20.172	0	26.083	27.25	19.86	17.891	15.523	30.311	29.335	15.827	18.28	29.65	19.25	19.833	21.249	27.258	17.032	16.351	19.45	20.423	19.353	14.929	29.616	7.722	31.025	20.498	16.785	3.057	16.335	13.934	34.75	18.857	13.428	39.42	21.837	16.931	11.428	41.022	18.338	35.809	17.873	13.363	38.906	11.962	11.265	11.709	17.743	8.253	2.424	34.53	29.994	54.711	21.458	42.442	30.187	16.126	20.767	17.085	6.366	17.146	18.685	24.049	7.623	6.121	22.048	10.455	17.058	17.537	29.524	22.954	32.805	16.728	7.87	18.286	14.395	14.657	17.882	37.876	20.817	12.296	1.184	40.533	17.739	24.26	20.347	17.619	40.834	17.402	38.251	10.956	21.784	41.187	10.811	16.463	20.288	32.808	35.421	21.749	22.283	23.14	23.848	22.303	22.374	22.607	23.07	22.577	21.761	22.593	22.066	21.623	28.003	23.007	22.825	35.768	37.309	24.642	23.944	22.586	22.344	22.876	23.531	23.426	31.945	21.961	23.684	36.292	32.381	37.793	23.643	38.53	22.485	23.956	29.357	24.525	24.507	24.358	20.711	23.033	32.5	23.723	22.177	27.169	33.127	22.518	19.678	20.033	21.516	44.985	32.208	19.114	21.928	15.759	18.913	18.684	33.07	18.674	20.079	19.647	15.487	18.118	25.786	25.112	19.383	25.17
64	3.664	3.21	3.015	3.673	3.232	3.438	4.366	3.887	4.046	4.847	2.101	2.744	1.691	3.58	3.283	4.098	2.451	3.644	3.483	1.846	1.742	3.98	1.723	2.032	1.506	1.9	3.564	2.901	1.519	1.608	3.869	2.62	3.191	1.608	3.462	2.065	3.035	3.141	1.281	5.883	1.68	2.155	2.571	2.192	3.972	2.314	3.639	3.399	1.173	0.601	1.408	0.412	1.286	0.873	0.82	2.752	2.599	6.868	31.11	0.789	2.501	4.595	26.224	0	5.822	3.37	4.57	9.299	1.272	2.802	8.879	5.883	2.207	4.1	12.651	4.155	1.397	7.12	7.767	4.846	4.852	5.508	9.952	2.309	31.282	27.249	4.058	8.353	27.34	7.754	9.863	30.974	4.663	23.175	35.644	8.257	7.357	18.639	21.132	28.711	32.033	5.843	13.813	19.016	32.007	19.76	17.205	6.915	21.303	25.246	33.163	10.105	50.935	14.276	38.666	27.66	7.706	21.217	9.611	20.953	10.723	42.245	27.163	32.863	23.093	6.301	34.015	8.227	18.024	8.494	6.561	10.941	17.178	28.654	8.13	38.678	39.864	7.856	34.1	32.165	28.4	27.408	36.757	42.022	24.71	30.72	41.179	37.058	40.962	34.475	21.044	8.204	21.297	35.094	40.746	44.571	21.861	4.814	4.655	5.189	2.443	4.739	6.294	6.365	3.633	4.008	5.918	5.752	5.449	6.057	5.614	17.056	5.887	6.816	13.447	7.879	5.365	4.835	6.577	6.335	6.256	4.22	3.981	4.071	6.468	8.369	9.264	4.507	8.363	6.42	8.589	6.476	7.28	11.544	5.416	4.987	8.325	4.311	7.513	3.775	3.786	7.677	7.441	22.18	7.03	11.41	5.138	7.121	34.038	21.261	5.72	6.617	8.446	7.168	6.235	5.196	7.287	9.798	7.352	9.394	9.099	6.677	9.442	8.908	12.431
65	9.117	9.599	10.146	10.062	9.318	9.806	9.581	9.37	9.071	9.519	8.763	8.234	9.165	9.948	10.294	10.063	10.974	8.841	9.023	7.627	10.505	10.348	8.515	8.296	8.862	9.36	8.761	8.207	8.975	8.422	10.695	7.981	8.388	7.94	10.883	6.875	8.779	11.561	8.195	8.85	5.931	10.135	9.915	10.715	11.754	9.414	11.122	8.596	8.476	7.515	10.179	6.676	8.838	7.561	7.734	10.519	5.462	19.259	26.104	6.514	7.067	10.963	27.528	7.125	0	10.251	11.924	17.775	5.523	4.547	18.079	12.251	4.862	10.899	28.122	10.544	6.24	19.634	18.603	11.214	11.22	10.245	13.862	4.828	32.586	22.243	10.426	13.09	28.644	14.357	15.519	25.968	13.484	24.479	30.638	9.928	13.383	19.943	16.126	30.015	27.027	12.211	15.117	14.01	33.311	21.064	24.274	11.652	36.774	26.55	28.157	5.099	45.929	29.747	33.66	22.654	18.378	22.476	12.657	22.257	12.659	43.549	29.11	34.167	33.649	8.622	35.319	12.016	33.495	4.736	9.528	8.017	18.482	29.958	11.176	39.982	41.168	10.902	29.094	33.469	29.704	28.712	31.751	43.326	26.657	32.793	42.483	32.052	42.266	29.469	36.515	9.875	16.291	36.398	42.05	45.875	38.021	6.743	10.333	9.597	7.827	11.317	12.093	12.934	8.83	9.205	12.505	13.027	12.036	13.056	12.889	33.216	12.474	13.108	11.945	13.486	8.451	11.413	13.852	13.61	12.834	8.743	8.233	7.157	13.703	13.766	12.469	7.593	13.97	12.667	14.707	13.751	12.855	17.703	12.195	8.073	13.9	10.7	15.768	7.712	7.679	14.912	10.527	38.34	14.452	26.371	11.527	14.356	47.693	37.421	12.088	14.693	18.967	16.962	12.603	8.282	26.128	17.033	16.1	25.969	24.811	11.35	12.528	26.076	15.323
66	3.672	3.218	1.906	3.681	3.24	3.446	4.374	3.895	4.054	4.855	3.702	4.086	2.844	1.99	1.606	4.106	1.536	5.039	4.382	4.915	1.99	2.347	3.025	4.522	2.731	2.575	4.616	4.189	2.203	3.125	1.411	4.179	4.875	3.346	1.167	5.547	4.272	0.942	2.635	4.721	5.739	1.033	1.743	1.338	1.296	1.037	1.298	5.242	1.899	3.303	1.664	3.174	3.013	4.295	2.572	0.678	6.369	3.46	34.521	3.99	5.565	3.117	19.489	3.37	9.233	0	2.085	4.453	4.344	8.384	3.9	4.261	6.586	0.822	10.443	4.163	6.261	4.676	5.323	3.001	2.484	1.624	6.083	8.665	24.547	30.66	2.213	3.085	20.605	3.469	5.994	34.385	1.59	22.013	39.055	7.095	2.534	17.477	24.543	27.549	35.444	4.017	12.651	22.427	30.845	13.025	14.997	2.742	19.095	18.511	36.574	13.516	54.346	12.068	42.077	31.071	4.05	20.055	6.227	14.218	7.339	35.51	26.001	26.128	20.885	5.139	27.28	3.863	15.816	11.565	5.399	14.926	16.016	27.492	4.876	31.943	38.702	4.472	37.511	31.003	27.238	20.673	40.168	35.287	23.548	29.558	34.444	40.469	34.227	37.886	18.836	7.042	24.708	28.359	34.011	37.836	21.869	10.58	4.663	5.197	4.53	6.65	6.302	6.373	5.506	5.984	6.576	5.76	6.592	6.065	5.622	17.064	7.006	6.824	21.391	10.362	7.185	6.746	6.585	6.343	6.875	6.445	6.068	10.994	6.476	8.377	11.747	6.976	10.846	8.331	11.526	6.484	9.191	12.159	7.327	6.523	8.986	4.319	7.521	6.854	5.873	7.685	9.928	22.188	7.038	10.288	5.146	7.129	34.046	21.269	3.875	6.625	6.002	5.761	4.39	12.119	5.079	7.387	5.507	6.95	6.891	8.588	10.223	7.592	10.651
67	4.232	3.841	3.099	4.304	3.863	3.241	4.997	4.518	4.677	5.478	4.321	4.705	4.723	3.041	2.42	4.729	2.636	5.662	5.005	5.534	3.175	2.922	4.734	5.141	4.17	3.817	5.142	4.808	3.388	5.208	2.235	4.798	5.897	5.533	1.885	6.166	4.708	1.536	3.82	6.413	6.358	2.534	2.644	2.477	0.891	2.979	1.35	6.105	3.418	4.488	3.035	4.913	4.198	5.987	3.757	1.823	6.988	1.489	36.213	5.175	6.184	3.629	18.11	4.555	10.925	1.948	0	2.482	7.473	7.717	2.135	2.316	8.278	1.235	8.498	4.786	7.953	2.731	2.593	2.908	2.423	2.862	3.029	7.86	23.168	32.352	2.521	1.309	19.226	2.032	5.02	36.077	0.882	18.029	40.747	8.787	1.554	13.229	26.235	23.565	37.136	2.072	8.667	24.119	26.861	11.646	13.052	1.762	17.15	17.132	38.266	15.208	56.038	10.123	43.769	32.763	2.079	16.071	5.251	12.839	6.444	34.131	22.017	24.749	18.94	5.571	25.901	3.384	13.871	13.257	7.091	15.32	12.032	23.508	4.611	30.564	30.103	4.207	39.203	27.019	23.254	19.294	41.86	33.908	19.564	25.574	33.065	42.161	32.848	39.578	16.891	8.734	26.4	26.98	32.632	36.457	19.877	9.193	5.286	5.82	5.149	7.273	6.751	6.822	6.129	6.607	7.025	6.209	7.041	6.514	6.071	15.072	7.455	7.273	17.619	12.051	7.808	7.369	7.034	6.792	7.324	7.068	6.687	8.45	6.925	8.234	13.436	7.595	12.535	8.091	13.215	6.933	9.814	12.782	7.95	7.142	9.535	4.908	7.583	7.473	6.492	6.727	11.617	20.196	7.487	8.343	4.496	6.601	32.054	19.277	3.568	6.217	3.272	3.816	3.527	9.575	3.134	6.49	4.374	4.22	4.946	9.211	10.846	5.647	10.347
68	6.028	5.637	4.895	6.124	5.659	5.037	6.539	6.314	6.473	6.672	6.117	6.501	6.519	4.837	5.004	5.923	5.601	6.856	6.744	7.33	6.236	4.704	6.53	6.937	6.888	6.2	6.832	6.604	6.476	7.004	4.575	6.594	7.693	7.329	4.756	7.962	6.504	5.222	6.787	8.06	8.154	6.272	5.508	6.566	4.439	7.386	4.476	7.059	7.091	8.732	6.708	8.72	7.42	8.009	7.198	5.561	8.784	1.71	28.053	10.249	7.98	4.421	15.973	7.996	12.947	4.431	2.466	0	9.269	9.513	0.516	2.983	10.3	3.549	7.291	5.965	9.975	2.553	1.171	3.575	4.228	4.701	1.69	9.656	21.031	24.192	4.303	1.36	17.089	1.209	4.719	27.917	3.041	15.892	32.587	12.673	1.805	11.092	31.858	21.428	28.976	2.739	6.53	29.742	24.724	9.509	11.845	2.615	15.943	14.995	27.697	20.83	47.878	8.916	35.609	23.354	0.829	13.934	4.379	10.702	5.572	31.994	19.88	22.612	17.733	6.286	23.764	2.512	12.664	20.36	8.738	17.116	9.895	21.371	5.58	28.427	27.966	5.176	31.043	24.882	21.117	17.157	33.7	31.771	17.427	23.437	30.928	34.001	30.711	31.418	15.684	12.62	32.023	24.843	30.495	34.32	20.266	10.989	6.465	6.999	6.945	9.088	7.543	7.614	7.323	7.786	7.817	7.001	7.833	7.306	6.863	15.461	8.247	8.065	26.604	12.843	8.987	9.184	7.826	7.584	8.116	8.247	8.483	10.246	7.482	9.205	14.228	11.991	13.327	8.883	14.007	7.725	9.196	14.597	9.765	8.852	9.879	5.7	8.554	9.269	8.288	7.698	12.409	20.585	8.039	7.136	5.288	7.037	32.443	19.666	4.235	7.449	2.205	4.434	4.194	11.891	3.801	6.898	5.168	3.153	4.502	11.026	10.633	5.627	10.691
69	3.892	4.378	4.925	4.841	4.097	4.585	4.328	4.056	3.818	4.811	3.542	3.247	2.665	4.727	5.073	5.266	3.425	4.133	3.986	1.556	2.716	5.127	2.495	1.638	2.48	2.874	4.053	3.499	2.493	2.078	5.474	3.123	3.68	1.568	5.662	0.982	4.071	5.778	2.255	7.01	0.756	3.477	4.694	3.166	6.578	5.804	5.901	3.888	2.321	1.454	2.556	1.381	1.935	2.201	1.794	3.726	1.433	8.015	30.095	0.774	2.482	5.742	27.351	1.272	4.807	6.641	7.486	10.426	0	1.636	10.006	7.03	1.228	7.289	13.798	5.323	0.654	8.267	8.914	5.993	5.999	6.635	11.079	1.143	32.409	26.234	5.205	9.48	28.467	8.881	10.99	29.959	7.819	24.302	34.629	9.384	8.484	19.766	20.117	29.838	31.018	6.99	14.94	18.001	33.134	20.887	18.352	8.042	22.45	26.373	32.148	9.09	49.92	15.423	37.651	26.645	8.853	26.467	10.738	22.08	11.85	43.372	33.101	33.99	24.24	7.428	35.142	9.354	19.171	7.328	7.688	9.775	18.305	29.781	9.257	39.805	40.991	8.983	33.085	33.292	29.527	28.535	35.742	43.149	30.648	31.847	42.306	36.043	42.089	33.46	22.191	9.331	20.282	36.221	41.873	45.698	22.998	3.648	5.625	4.889	2.946	5.228	5.995	6.836	4.122	4.497	6.407	6.92	5.938	6.958	6.782	18.193	6.376	7.019	12.281	6.713	4.199	5.324	7.745	7.503	6.745	4.709	3.981	2.905	7.605	9.514	8.098	3.341	7.197	6.909	7.423	7.644	8.603	10.378	5.905	3.821	9.648	5.479	9.67	2.941	3.094	8.814	6.275	23.317	8.354	15.856	6.306	8.258	35.175	22.398	6.867	8.595	9.593	8.315	7.382	4.03	8.434	10.935	8.499	10.541	10.246	7.098	8.276	11.626	11.071
70	4.212	4.698	5.245	5.161	4.417	4.905	4.648	4.376	4.138	5.131	3.862	3.567	4.264	5.047	5.393	5.586	5.327	4.453	4.306	2.387	5.442	5.447	3.61	2.469	3.957	4.459	4.373	3.819	4.441	3.517	5.794	3.443	4	2.569	5.982	1.576	4.391	6.098	4.214	9.376	2.05	7.649	5.014	5.772	6.898	6.928	6.221	4.208	5.99	3.158	7.693	4.19	2.941	5.075	3.498	8.033	1.089	8.335	29.073	2.12	3.946	6.062	30.497	2.976	3.785	7.765	9.438	11.55	1.686	0	11.13	7.35	2.376	8.413	14.118	5.643	1.861	8.587	9.234	6.313	6.319	7.759	12.203	0.609	35.555	25.212	5.525	10.604	31.613	10.005	12.114	28.937	8.943	27.448	33.607	12.897	9.608	22.912	19.095	32.984	29.996	7.31	18.086	16.979	36.28	24.033	18.672	9.166	22.77	29.519	31.126	8.068	48.898	15.743	36.629	25.623	9.173	25.445	11.862	25.226	12.974	46.518	32.079	37.136	24.56	9.169	38.288	10.478	27.246	5.521	10.054	7.968	21.451	32.927	10.381	42.951	44.137	10.107	32.063	36.438	32.673	31.681	34.72	46.295	29.626	35.762	45.452	35.021	45.235	32.438	22.511	12.844	19.26	39.367	45.019	48.844	25.975	3.622	5.945	5.209	3.266	8.196	8.972	9.813	4.442	4.817	9.384	9.906	8.915	9.935	9.768	21.17	9.353	9.987	14.914	7.844	5.33	8.292	10.731	10.489	9.713	5.622	5.112	4.036	10.582	10.645	9.229	4.472	8.328	9.546	8.554	10.63	9.734	11.509	9.074	4.952	10.779	5.799	12.647	4.591	4.558	11.791	7.406	26.294	11.331	18.833	6.626	11.235	38.152	25.375	7.187	11.572	9.913	8.635	7.702	5.161	8.754	13.912	12.979	10.861	10.566	8.229	9.407	14.603	12.202
71	6.336	5.945	5.203	6.432	5.967	5.345	6.847	6.622	6.781	6.98	6.425	6.809	6.827	5.145	5.312	6.231	5.909	7.164	7.052	7.638	6.544	5.012	6.838	7.245	7.196	6.508	7.14	6.912	6.784	7.312	3.796	6.902	8.001	7.637	3.977	8.27	6.812	3.648	7.095	7.64	8.462	4.736	5.816	6.874	3.288	6.966	3.616	7.367	7.966	8.915	7.731	8.3	7.728	7.589	8.639	3.935	9.092	1.766	28.076	9.829	8.288	4.729	15.996	8.38	12.527	3.894	2.135	0.516	10.168	11.678	0	3.291	9.88	3.012	6.999	6.273	9.555	2.861	1.479	3.883	4.536	3.988	1.31	11.959	21.054	24.215	4.611	0.996	17.112	0.715	3.728	27.94	2.504	15.915	32.61	10.014	1.311	11.115	27.837	21.451	28.999	3.047	6.553	25.721	24.747	9.532	11.553	2.195	15.651	15.018	27.72	20.853	47.901	8.624	35.632	23.377	1.137	13.957	3.959	10.725	5.152	32.017	19.903	22.635	17.441	5.866	23.787	2.092	12.372	14.859	8.318	18.22	9.918	21.394	5.16	28.45	27.989	4.756	31.066	24.905	21.14	17.18	33.723	31.794	17.45	23.46	30.951	34.024	30.734	31.441	15.392	9.961	28.002	24.866	30.518	34.343	19.974	13.874	6.773	7.307	7.253	9.396	7.851	7.922	7.631	8.094	8.125	7.309	8.141	7.614	7.171	15.169	8.555	8.373	26.627	13.151	9.295	9.492	8.134	7.892	8.424	8.555	8.791	10.554	7.79	9.513	14.536	12.299	13.635	9.191	14.315	8.033	9.504	14.905	10.073	9.16	10.187	6.008	8.862	9.577	8.596	8.006	12.717	20.293	8.347	6.844	5.596	7.345	32.151	19.374	4.543	7.757	2.513	4.742	4.502	12.199	4.109	7.245	5.476	2.821	4.81	11.334	10.941	5.935	10.999
72	3.78	3.389	2.647	3.876	3.411	2.789	4.291	4.066	4.225	4.424	3.869	4.253	4.271	2.589	2.756	3.675	3.353	4.608	4.496	5.082	3.988	2.456	4.282	4.689	4.64	3.952	4.584	4.356	4.228	4.756	2.572	4.346	5.445	5.081	2.876	5.714	4.256	3.242	4.539	8.741	5.906	4.889	3.26	4.318	3.057	5.351	2.742	4.811	4.843	6.484	4.46	6.106	5.172	6.129	4.95	3.387	6.536	1.72	36.686	7.67	5.732	2.173	18.798	5.748	11.398	4.304	2.53	3.064	7.021	7.265	3.319	0	8.167	3.882	7.739	3.717	7.545	1.972	2.619	1.327	1.98	4.958	5.131	7.408	23.856	32.825	2.055	2.591	19.914	3.615	7.04	36.55	3.134	18.213	41.22	14.994	3.046	13.917	26.708	23.749	37.609	0.695	8.851	24.592	27.045	12.334	12.293	3.554	16.391	17.82	38.739	15.681	56.511	9.364	44.242	25.675	2.558	16.255	8.114	13.527	9.307	34.819	22.201	25.437	18.181	9.159	26.589	6.073	13.112	12.421	9.419	14.868	12.216	23.692	6.403	31.252	30.791	5.999	39.676	27.203	23.438	19.982	42.333	34.596	19.748	25.758	33.753	42.634	33.536	40.051	16.132	14.941	26.873	27.668	33.32	37.145	19.401	8.741	4.217	4.751	4.697	6.84	5.295	5.366	5.075	5.538	5.569	4.753	5.585	5.058	4.615	14.596	5.999	5.817	16.163	10.595	6.739	6.936	5.578	5.336	5.868	5.999	6.235	7.998	5.469	7.594	11.98	9.743	11.079	6.635	11.759	5.477	6.948	12.349	7.517	6.604	8.895	3.452	6.514	7.021	6.04	6.087	10.161	19.72	6.031	7.584	3.04	5.961	31.578	18.801	1.987	4.761	3.298	2.857	1.946	9.643	2.375	5.531	3.415	4.246	4.187	8.778	10.413	4.888	9.707
73	5.114	7.464	7.269	7.927	5.319	5.807	5.55	5.278	5.04	6.033	4.764	4.469	5.068	5.949	7.537	8.352	6.705	5.355	5.208	2.704	6.236	6.349	3.643	2.786	3.533	5.087	5.275	4.721	4.706	3.13	8.123	4.345	4.902	2.62	6.901	2.13	5.293	7.292	3.308	6.351	1.904	5.866	6.825	6.446	7.485	5.145	7.648	5.11	4.207	2.507	5.91	2.407	2.987	3.292	2.847	6.25	1.991	9.491	30.277	1.39	3.704	6.964	26.692	2.856	4.989	5.982	7.655	9.767	1.161	1.537	9.347	8.252	0	6.63	15.914	8.409	0.805	9.489	11.458	7.215	7.221	5.976	10.42	1.082	31.75	26.416	6.427	8.821	27.808	8.222	10.331	30.141	7.16	23.643	34.811	8.725	7.825	19.107	20.299	29.179	31.2	8.212	14.281	18.183	32.475	20.228	20.468	7.383	24.566	25.714	32.33	9.272	50.102	17.539	37.833	26.827	10.467	21.685	10.079	21.421	11.191	42.713	33.283	33.331	26.356	6.769	34.483	8.695	21.287	7.321	7.029	10.682	17.646	29.122	8.598	39.146	40.332	8.324	33.267	32.633	28.868	27.876	35.924	42.49	30.83	31.188	41.647	36.225	41.43	33.642	24.307	8.672	20.464	35.562	41.214	45.039	24.22	6.336	8.909	6.111	4.168	6.45	7.217	8.058	5.344	5.719	7.629	10.006	7.16	8.18	9.868	19.415	7.598	8.241	16.118	7.935	5.421	6.546	10.831	10.589	7.967	5.931	5.203	4.127	8.827	10.736	9.32	4.563	8.419	8.131	8.645	10.73	9.825	11.6	7.127	5.043	10.87	8.565	10.892	4.163	4.316	10.036	7.497	24.539	9.576	25.535	9.392	9.48	36.397	23.62	8.089	9.817	11.828	9.537	8.604	5.252	9.656	12.157	9.721	11.736	23.975	8.32	9.498	12.848	12.293
74	3.239	2.848	2.114	3.311	2.87	2.335	4.004	3.525	3.684	4.485	3.328	3.712	3.046	2.135	1.727	3.736	1.743	4.669	4.012	4.541	2.72	2.753	3.741	4.148	3.477	3.124	4.149	3.815	2.933	4.215	1.411	3.805	4.904	4.54	1.192	5.173	3.715	0.843	3.365	5.369	5.365	1.763	1.951	1.668	0.912	1.935	1.001	5.112	2.629	4.033	2.394	3.904	3.743	4.943	3.302	1.014	5.995	2.627	35.169	7.183	5.191	3.306	18.879	4.1	9.881	0.822	1.271	3.62	6.48	9.032	3.067	3.877	7.234	0	10.059	3.793	6.909	4.292	3.731	3.19	2.1	1.721	3.961	6.867	23.937	31.308	2.352	2.252	19.995	2.829	5.384	35.033	0.788	22.661	39.703	7.743	1.894	13.998	25.191	28.197	36.092	3.633	13.299	23.075	31.493	12.415	14.613	2.102	18.711	17.901	37.222	14.164	54.994	11.684	42.725	31.719	3.217	20.703	5.617	13.608	6.729	34.9	26.649	25.518	20.501	5.787	26.67	3.253	15.432	12.213	6.047	15.574	16.664	28.14	4.266	31.333	30.872	3.862	38.159	31.651	27.886	20.063	40.816	34.677	24.196	30.206	33.834	41.117	33.617	38.534	18.452	7.69	25.356	27.749	33.401	37.226	20.534	11.228	4.293	4.827	4.156	6.28	5.932	6.003	5.136	5.614	6.206	5.39	6.222	5.695	5.252	15.729	6.636	6.454	22.039	9.992	6.815	6.376	6.215	5.973	6.505	6.075	5.694	7.457	6.106	8.007	11.377	6.602	10.476	7.961	11.156	6.114	8.821	11.789	6.957	6.149	10.028	3.949	7.151	6.48	5.499	7.315	9.558	20.853	6.668	9.904	4.173	6.759	32.711	19.934	4.064	5.894	4.41	5.377	4.579	8.582	4.695	7.576	5.696	5.358	6.507	8.218	9.853	7.208	10.84
